"x","y","s_index_nereo"
388777.000000009,4450784.99999998,3.11787191033363
389677.000000009,4450784.99999998,3.15649257765876
390577.000000009,4450784.99999998,2.60860541888646
391477.000000009,4450784.99999998,2.29268312454224
388777.000000009,4449884.99999998,2.31965374946594
389677.000000009,4449884.99999998,2.67424631118774
390577.000000009,4449884.99999998,2.96004609266917
391477.000000009,4449884.99999998,2.69713062047958
389677.000000009,4448984.99999998,2.21783673763275
390577.000000009,4448984.99999998,2.16551265120506
391477.000000009,4448984.99999998,2.10785799367087
392377.000000008,4448984.99999998,2.55334162712097
390577.000000009,4448084.99999998,2.11840810775757
391477.000000009,4448084.99999998,2.07766943507724
392377.000000008,4448084.99999998,2.01034007753645
393277.000000008,4448084.99999998,1.99571301937103
394177.000000008,4448084.99999998,2.06121045351028
394177.000000008,4447184.99999998,1.96246752142906
395077.000000008,4447184.99999998,2.06275627017021
394177.000000008,4446284.99999998,1.99128177762032
395077.000000008,4446284.99999998,2.00178190072378
395977.000000008,4446284.99999998,2.11847635677883
396877.000000008,4446284.99999998,2.04288601875305
394177.000000008,4445384.99999998,1.96333205699921
395077.000000008,4445384.99999998,1.92132597310202
395977.000000008,4445384.99999998,2.0237681388855
396877.000000008,4445384.99999998,2.13171736399333
396877.000000008,4444484.99999998,2.31279344856739
397777.000000008,4444484.99999998,2.41960954666138
395977.000000008,4443584.99999998,1.90069544315338
396877.000000008,4443584.99999998,1.95112174749374
397777.000000008,4443584.99999998,2.17676239013672
396877.000000008,4442684.99999998,1.83662259578705
397777.000000008,4442684.99999998,2.0658948123455
398677.000000008,4442684.99999998,2.00121740500132
399577.000000008,4442684.99999998,1.80650019645691
397777.000000008,4441784.99999998,1.84050941467285
398677.000000008,4441784.99999998,1.72393822669983
399577.000000008,4441784.99999998,1.81833043694496
400477.000000008,4441784.99999998,1.89496775468191
401377.000000008,4441784.99999998,1.71834468841553
401377.000000008,4440884.99999998,1.8338035941124
402277.000000008,4440884.99999998,1.81461536884308
403177.000000008,4440884.99999998,2.40111464262009
404077.000000008,4440884.99999998,1.78411120176315
404077.000000008,4439984.99999998,1.98499069213867
404977.000000008,4439984.99999998,1.9702715476354
404977.000000008,4439084.99999998,1.56690337657928
405877.000000008,4439084.99999998,1.57254707813263
404977.000000008,4438184.99999998,1.71212422847748
405877.000000008,4438184.99999998,1.72612837382725
404977.000000008,4437284.99999998,1.62243175506592
405877.000000008,4437284.99999998,1.73859522342682
406777.000000008,4437284.99999998,1.85854949951172
405877.000000008,4436384.99999998,1.58548410733541
406777.000000008,4436384.99999998,1.78026956319809
406777.000000008,4435484.99999998,1.71092137694359
407677.000000008,4435484.99999998,2.01416556040446
406777.000000008,4434584.99999998,1.47431552410126
407677.000000008,4434584.99999998,2.04830927848816
407677.000000008,4433684.99999998,1.69853790601095
406777.000000008,4432784.99999998,1.68709754943848
407677.000000008,4432784.99999998,2.26232461134593
407677.000000008,4431884.99999998,2.05008975664775
407677.000000008,4430984.99999998,2.21069637366704
406777.000000008,4430084.99999998,1.41758769750595
407677.000000008,4430084.99999998,1.92892231260027
408577.000000007,4430084.99999998,2.32969774518694
409477.000000007,4430084.99999998,1.76604287964957
410377.000000007,4430084.99999998,1.46608883142471
411277.000000007,4430084.99999998,1.46691143512726
406777.000000008,4429184.99999998,2.28292143344879
407677.000000008,4429184.99999998,1.97452961073981
408577.000000007,4429184.99999998,2.23338720533583
409477.000000007,4429184.99999998,1.68712002890451
410377.000000007,4429184.99999998,1.47609323263168
411277.000000007,4429184.99999998,1.44986383120219
407677.000000008,4428284.99999998,2.12615624070168
408577.000000007,4428284.99999998,2.30694315168593
409477.000000007,4428284.99999998,1.85229583581289
412177.000000007,4428284.99999998,1.4957263469696
407677.000000008,4427384.99999998,2.17017218044826
408577.000000007,4427384.99999998,2.21018241511451
409477.000000007,4427384.99999998,1.75106534361839
412177.000000007,4427384.99999998,1.80156445503235
413077.000000007,4427384.99999998,2.25830268859863
406777.000000008,4426484.99999998,2.41764855384827
407677.000000008,4426484.99999998,2.20231137956892
408577.000000007,4426484.99999998,2.112305149436
409477.000000007,4426484.99999998,2.15412101149559
411277.000000007,4426484.99999998,1.4536726474762
412177.000000007,4426484.99999998,2.20245838165283
413077.000000007,4426484.99999998,1.7832103172938
413977.000000007,4426484.99999998,1.48371251424154
407677.000000008,4425584.99999998,1.84144377708435
408577.000000007,4425584.99999998,1.88491311338213
409477.000000007,4425584.99999998,1.98044807570321
410377.000000007,4425584.99999998,1.31002616882324
413977.000000007,4425584.99999998,1.78036083115472
414877.000000007,4425584.99999998,1.41251969337463
407677.000000008,4424684.99999998,1.96636915206909
408577.000000007,4424684.99999998,1.75760425461663
409477.000000007,4424684.99999998,2.1146232287089
410377.000000007,4424684.99999998,1.74636971950531
413977.000000007,4424684.99999998,1.78362352848053
414877.000000007,4424684.99999998,1.83443860709667
415777.000000007,4424684.99999998,2.11759734153748
408577.000000007,4423784.99999998,2.18787908554077
409477.000000007,4423784.99999998,2.19777687390645
414877.000000007,4423784.99999998,1.35682018597921
415777.000000007,4423784.99999998,2.00086286067963
414877.000000007,4422884.99999998,1.92730780442556
415777.000000007,4422884.99999998,1.94889334837596
416677.000000007,4422884.99999998,1.64481317996979
414877.000000007,4421984.99999998,1.39187586307526
415777.000000007,4421984.99999998,1.83598766061995
416677.000000007,4421984.99999998,1.90069232384364
415777.000000007,4421084.99999998,1.79937903881073
416677.000000007,4421084.99999998,1.89169722133213
417577.000000007,4421084.99999998,1.271444439888
415777.000000007,4420184.99999998,1.18645548820496
416677.000000007,4420184.99999998,1.45105221867561
417577.000000007,4420184.99999998,1.86304876208305
416677.000000007,4419284.99999998,1.51264190673828
417577.000000007,4419284.99999998,1.55166407426198
418477.000000007,4419284.99999998,1.73186457157135
419377.000000007,4419284.99999998,1.23665124177933
417577.000000007,4418384.99999998,1.5155523121357
418477.000000007,4418384.99999998,1.88949187596639
419377.000000007,4418384.99999998,1.71608808636665
420277.000000007,4418384.99999998,1.52692297101021
418477.000000007,4417484.99999998,1.78024882929666
419377.000000007,4417484.99999998,1.74420461058617
420277.000000007,4417484.99999998,1.88724088668823
418477.000000007,4416584.99999998,1.52080368995667
419377.000000007,4416584.99999998,1.78924965858459
420277.000000007,4416584.99999998,1.5823929309845
421177.000000007,4416584.99999998,1.58560609817505
420277.000000007,4415684.99999998,1.32735729217529
421177.000000007,4415684.99999998,1.19178278446198
421177.000000007,4414784.99999998,1.26316157976786
421177.000000007,4413884.99999998,1.129523396492
422077.000000007,4413884.99999998,1.75295074780782
421177.000000007,4412984.99999998,1.46150846481323
422077.000000007,4412984.99999998,1.63205400535039
422977.000000007,4412984.99999998,1.92878711223602
421177.000000007,4412084.99999998,1.64699359734853
422077.000000007,4412084.99999998,1.51466381549835
422977.000000007,4412084.99999998,1.46285228431225
423877.000000007,4412084.99999998,1.73919683694839
422077.000000007,4411184.99999998,1.61075356602669
422977.000000007,4411184.99999998,1.62215248743693
423877.000000007,4411184.99999998,1.60105812549591
424777.000000006,4411184.99999998,1.29106165965398
422077.000000007,4410284.99999998,1.89191210269928
423877.000000007,4410284.99999998,1.0777086019516
424777.000000006,4410284.99999998,1.25659557751247
425677.000000006,4410284.99999998,1.24777221679688
426577.000000006,4410284.99999998,1.2597770690918
424777.000000006,4409384.99999998,1.04499924182892
425677.000000006,4409384.99999998,1.12460875511169
426577.000000006,4409384.99999998,1.04021272659302
427477.000000006,4409384.99999998,1.01535093784332
426577.000000006,4408484.99999998,1.27226130167643
427477.000000006,4408484.99999998,1.19197589159012
426577.000000006,4407584.99999998,1.09314012527466
427477.000000006,4407584.99999998,1.14277388652166
426577.000000006,4406684.99999998,1.56917272011439
427477.000000006,4406684.99999998,1.33380514383316
426577.000000006,4405784.99999998,1.40887707471848
427477.000000006,4405784.99999998,1.20843507349491
427477.000000006,4404884.99999998,1.23507920900981
426577.000000006,4403984.99999998,1.03181773424149
427477.000000006,4403984.99999998,1.41422545909882
426577.000000006,4403084.99999998,1.28599750995636
427477.000000006,4403084.99999998,1.4047425587972
428377.000000006,4403084.99999998,1.17786037921906
426577.000000006,4402184.99999998,1.24275386333466
427477.000000006,4402184.99999998,1.56497899691264
428377.000000006,4402184.99999998,1.32887931664785
426577.000000006,4401284.99999998,1.80594674746195
427477.000000006,4401284.99999998,1.63741609785292
428377.000000006,4401284.99999998,1.14916970332464
426577.000000006,4400384.99999998,1.49621152877808
427477.000000006,4400384.99999998,1.56468591425154
428377.000000006,4400384.99999998,1.44392802715302
427477.000000006,4399484.99999998,1.29717259407043
428377.000000006,4399484.99999998,1.53082625071208
427477.000000006,4398584.99999998,1.0389329791069
428377.000000006,4398584.99999998,1.49825532734394
427477.000000006,4397684.99999998,1.56659498214722
428377.000000006,4397684.99999998,1.62395127614339
427477.000000006,4396784.99999998,1.54525597890218
428377.000000006,4396784.99999998,1.48262444138527
429277.000000006,4396784.99999998,1.39246114095052
428377.000000006,4395884.99999998,1.34019337594509
429277.000000006,4395884.99999998,1.43952078289456
430177.000000006,4395884.99999998,1.3663633108139
429277.000000006,4394984.99999998,1.14767402410507
430177.000000006,4394984.99999998,1.54503200735365
429277.000000006,4394084.99999998,1.36941432952881
430177.000000006,4394084.99999998,1.63120918803745
431077.000000006,4394084.99999998,1.6346760392189
430177.000000006,4393184.99999998,1.53507048743112
431077.000000006,4393184.99999998,1.46625187661913
430177.000000006,4392284.99999998,1.75473793347677
431077.000000006,4392284.99999998,1.65626205338372
430177.000000006,4391384.99999998,1.48753317197164
431077.000000006,4391384.99999998,1.52651429176331
430177.000000006,4390484.99999998,1.46892505884171
431077.000000006,4390484.99999998,1.52256672912174
431977.000000006,4390484.99999998,1.83045256137848
431077.000000006,4389584.99999998,1.47888703644276
431977.000000006,4389584.99999998,1.54911497235298
431077.000000006,4388684.99999998,1.70382728179296
431977.000000006,4388684.99999998,1.67833149433136
431077.000000006,4387784.99999998,1.55132193565369
431977.000000006,4387784.99999998,1.6662118434906
431077.000000006,4386884.99999998,1.35813671350479
431977.000000006,4386884.99999998,1.70506395896276
431077.000000006,4385984.99999998,1.52946507930756
431977.000000006,4385984.99999998,1.37895059585571
431977.000000006,4385084.99999998,1.05679794152578
431077.000000006,4384184.99999998,1.81690979003906
431977.000000006,4384184.99999998,1.5870947043101
431077.000000006,4383284.99999999,1.53555628657341
431977.000000006,4383284.99999999,1.58076855540276
431077.000000006,4382384.99999999,1.455845952034
431977.000000006,4382384.99999999,1.53457217746311
432877.000000006,4382384.99999999,1.70466613769531
431977.000000006,4381484.99999999,1.54935541749001
432877.000000006,4381484.99999999,1.45259235302607
431977.000000006,4380584.99999999,1.32728242874146
432877.000000006,4380584.99999999,1.46714641366686
432877.000000006,4379684.99999999,1.29590052366257
433777.000000006,4379684.99999999,1.24912548065186
432877.000000006,4377884.99999999,1.01715461413066
432877.000000006,4376984.99999999,1.0153132379055
432877.000000006,4376084.99999999,1.01271673043569
432877.000000006,4375184.99999999,1.00953670342763
431977.000000006,4374284.99999999,1.00375878810883
430177.000000006,4373384.99999999,1.24978947639465
431077.000000006,4373384.99999999,1.03190902868907
431977.000000006,4373384.99999999,1.00403881072998
430177.000000006,4372484.99999999,1.54034319519997
431077.000000006,4372484.99999999,1.50524890422821
431977.000000006,4372484.99999999,1.0162752866745
430177.000000006,4371584.99999999,1.5375394821167
431077.000000006,4371584.99999999,1.7327534755071
429277.000000006,4370684.99999999,1.72562396526337
430177.000000006,4370684.99999999,1.50694251060486
429277.000000006,4369784.99999999,1.51653718948364
430177.000000006,4369784.99999999,1.49487237135569
429277.000000006,4368884.99999999,1.28774890899658
430177.000000006,4368884.99999999,1.47217504183451
429277.000000006,4367984.99999999,1.37662436068058
430177.000000006,4367984.99999999,1.31493886311849
429277.000000006,4367084.99999999,1.17234286997053
430177.000000006,4367084.99999999,1.08595669269562
428377.000000006,4366184.99999999,1.28144478797913
429277.000000006,4366184.99999999,1.42489471700456
430177.000000006,4366184.99999999,1.76856410503387
428377.000000006,4365284.99999999,1.41963934898376
429277.000000006,4365284.99999999,1.32754403352737
428377.000000006,4364384.99999999,0.955101907253265
429277.000000006,4364384.99999999,1.24872483313084
430177.000000006,4364384.99999999,1.44724714756012
428377.000000006,4363484.99999999,1.50492310523987
429277.000000006,4363484.99999999,1.54537301593357
428377.000000006,4362584.99999999,1.09865971406301
429277.000000006,4362584.99999999,1.36634343011039
428377.000000006,4361684.99999999,1.15004525581996
429277.000000006,4361684.99999999,1.46431088447571
428377.000000006,4360784.99999999,1.49921735127767
429277.000000006,4360784.99999999,1.51535813013713
428377.000000006,4359884.99999999,1.23137322068214
429277.000000006,4359884.99999999,1.55902847647667
428377.000000006,4358984.99999999,1.36566809245518
429277.000000006,4358984.99999999,1.56702899932861
428377.000000006,4358084.99999999,1.57234679162502
429277.000000006,4358084.99999999,1.17864573001862
428377.000000006,4357184.99999999,1.65446179442936
428377.000000006,4356284.99999999,1.62547794410161
428377.000000006,4355384.99999999,1.61466794013977
428377.000000006,4354484.99999999,1.59044396877289
429277.000000006,4354484.99999999,1.40946322017246
428377.000000006,4353584.99999999,1.55360341072083
429277.000000006,4353584.99999999,1.66722270846367
430177.000000006,4353584.99999999,1.46294514338175
429277.000000006,4352684.99999999,1.66786028941472
430177.000000006,4352684.99999999,1.54623291227553
431077.000000006,4352684.99999999,1.24366843700409
428377.000000006,4351784.99999999,1.79493927955627
429277.000000006,4351784.99999999,1.55374852816264
430177.000000006,4351784.99999999,1.35044596592585
431077.000000006,4351784.99999999,1.15492451190948
429277.000000006,4350884.99999999,1.67986524105072
430177.000000006,4350884.99999999,1.48183635870616
431077.000000006,4350884.99999999,1.76812815666199
430177.000000006,4349984.99999999,1.63536305086953
431077.000000006,4349984.99999999,1.6389479637146
430177.000000006,4349084.99999999,1.46627567495619
430177.000000006,4348184.99999999,1.26823975145817
430177.000000006,4347284.99999999,1.31619968414307
431077.000000006,4347284.99999999,1.63442826271057
430177.000000006,4346384.99999999,1.89198434352875
431077.000000006,4346384.99999999,1.78763614382063
431977.000000006,4346384.99999999,1.83831191062927
431077.000000006,4345484.99999999,1.60141117572784
431977.000000006,4345484.99999999,1.68838319778442
431077.000000006,4344584.99999999,1.72053441405296
431977.000000006,4344584.99999999,1.69347708565848
432877.000000006,4344584.99999999,1.18652188777924
431977.000000006,4343684.99999999,1.56375455856323
432877.000000006,4343684.99999999,1.55417761206627
431977.000000006,4342784.99999999,1.66856832163674
432877.000000006,4342784.99999999,1.67710998654366
431977.000000006,4341884.99999999,1.74399071931839
432877.000000006,4341884.99999999,1.49142208099365
431977.000000006,4340984.99999999,1.74827592372894
432877.000000006,4340984.99999999,1.6544180115064
431977.000000006,4340084.99999999,1.73065928618113
432877.000000006,4340084.99999999,1.77512431144714
431977.000000006,4339184.99999999,1.66554486751556
432877.000000006,4339184.99999999,1.78770260810852
432877.000000006,4338284.99999999,1.76610165834427
433777.000000006,4338284.99999999,1.74555901686351
433777.000000006,4337384.99999999,1.76181931155069
434677.000000006,4337384.99999999,1.68195834755898
433777.000000006,4336484.99999999,1.63940215110779
434677.000000006,4336484.99999999,1.62716415193346
435577.000000006,4336484.99999999,1.54014956951141
434677.000000006,4335584.99999999,1.9302773475647
435577.000000006,4335584.99999999,1.94296205043793
434677.000000006,4334684.99999999,1.71706334749858
435577.000000006,4334684.99999999,1.7428936277117
436477.000000006,4334684.99999999,2.06016421318054
435577.000000006,4333784.99999999,1.6077698128564
436477.000000006,4333784.99999999,1.71983683109283
435577.000000006,4332884.99999999,1.83512508869171
436477.000000006,4332884.99999999,1.8853120803833
435577.000000006,4331984.99999999,2.0784912109375
436477.000000006,4331984.99999999,1.95290693214961
437377.000000006,4331984.99999999,2.12714493274689
436477.000000006,4331084.99999999,1.78258404135704
437377.000000006,4331084.99999999,1.83786678314209
436477.000000006,4330184.99999999,1.92949843406677
437377.000000006,4330184.99999999,1.8288578192393
437377.000000006,4329284.99999999,1.81228040324317
438277.000000006,4329284.99999999,1.51496195793152
437377.000000006,4328384.99999999,1.85787991115025
438277.000000006,4328384.99999999,2.03185882170995
437377.000000006,4327484.99999999,1.87935988108317
438277.000000006,4327484.99999999,1.89606394086565
438277.000000006,4326584.99999999,1.66806926992204
439177.000000005,4326584.99999999,1.5839170217514
438277.000000006,4325684.99999999,1.84827930397458
439177.000000005,4325684.99999999,1.79053491353989
437377.000000006,4324784.99999999,2.02338981628418
438277.000000006,4324784.99999999,1.85189012118748
439177.000000005,4324784.99999999,1.43617185950279
437377.000000006,4323884.99999999,2.03427815437317
438277.000000006,4323884.99999999,2.00471810499827
439177.000000005,4323884.99999999,1.84062863720788
440077.000000005,4323884.99999999,2.05255103111267
438277.000000006,4322984.99999999,2.03556862473488
439177.000000005,4322984.99999999,1.91298751036326
440077.000000005,4322984.99999999,1.749560435613
438277.000000006,4322084.99999999,1.70009630067008
439177.000000005,4322084.99999999,1.98848111099667
440077.000000005,4322084.99999999,1.79022896289825
438277.000000006,4321184.99999999,1.5951806306839
439177.000000005,4321184.99999999,1.61910099453396
440077.000000005,4321184.99999999,1.63846093416214
438277.000000006,4320284.99999999,1.6250967502594
439177.000000005,4320284.99999999,1.47748045126597
440077.000000005,4320284.99999999,1.31526613235474
438277.000000006,4319384.99999999,1.38975286483765
439177.000000005,4319384.99999999,1.62090868420071
437377.000000006,4318484.99999999,1.44570577144623
438277.000000006,4318484.99999999,1.42356634140015
439177.000000005,4318484.99999999,1.41595494747162
437377.000000006,4317584.99999999,1.81261599063873
438277.000000006,4317584.99999999,1.40343936284383
439177.000000005,4317584.99999999,1.20781788229942
436477.000000006,4316684.99999999,1.71967685222626
438277.000000006,4316684.99999999,1.19642289479574
439177.000000005,4316684.99999999,1.20221710205078
436477.000000006,4315784.99999999,1.24108111858368
437377.000000006,4315784.99999999,1.18630158901215
438277.000000006,4315784.99999999,1.19332567850749
434677.000000006,4314884.99999999,2.06344032287598
435577.000000006,4314884.99999999,1.34896147251129
437377.000000006,4314884.99999999,1.18346810340881
438277.000000006,4314884.99999999,1.18850979804993
434677.000000006,4313984.99999999,1.49313068389893
435577.000000006,4313984.99999999,1.49080383777618
436477.000000006,4313984.99999999,1.49720799922943
437377.000000006,4313984.99999999,1.177011936903
434677.000000006,4313084.99999999,1.33000520865122
435577.000000006,4313084.99999999,1.60567279656728
436477.000000006,4313084.99999999,1.38266084591548
434677.000000006,4312184.99999999,1.44739238421122
435577.000000006,4312184.99999999,1.28428643941879
436477.000000006,4312184.99999999,1.60899347066879
435577.000000006,4311284.99999999,1.4184632897377
436477.000000006,4311284.99999999,1.25462961196899
434677.000000006,4310384.99999999,1.41282498836517
435577.000000006,4310384.99999999,1.73848015732235
436477.000000006,4310384.99999999,1.26083645820618
434677.000000006,4309484.99999999,1.52093803882599
435577.000000006,4309484.99999999,1.73213750123978
436477.000000006,4309484.99999999,1.47640786852155
435577.000000006,4308584.99999999,1.66640861829122
436477.000000006,4308584.99999999,1.67434677055904
435577.000000006,4307684.99999999,1.24958477417628
436477.000000006,4307684.99999999,1.73730793264177
437377.000000006,4307684.99999999,1.655570824941
438277.000000006,4307684.99999999,2.03382349014282
435577.000000006,4306784.99999999,1.39555084705353
436477.000000006,4306784.99999999,1.61769245352064
437377.000000006,4306784.99999999,1.69147495925426
438277.000000006,4306784.99999999,1.51322829723358
437377.000000006,4305884.99999999,1.93884170055389
438277.000000006,4305884.99999999,1.37303532494439
439177.000000005,4305884.99999999,1.33005380630493
438277.000000006,4304984.99999999,1.60582166910172
439177.000000005,4304984.99999999,1.47198009490967
440077.000000005,4304984.99999999,1.79734981060028
439177.000000005,4304084.99999999,1.48167295115335
440077.000000005,4304084.99999999,1.42482480406761
440977.000000005,4304084.99999999,1.0879145860672
439177.000000005,4303184.99999999,1.43849861621857
440077.000000005,4303184.99999999,1.2394935157564
440977.000000005,4303184.99999999,1.60515113671621
441877.000000005,4303184.99999999,1.45715832710266
440077.000000005,4302284.99999999,1.79650947451591
440977.000000005,4302284.99999999,1.77890336513519
441877.000000005,4302284.99999999,1.73514375421736
442777.000000005,4302284.99999999,1.6782167673111
440977.000000005,4301384.99999999,1.28529969851176
441877.000000005,4301384.99999999,1.53420278761122
442777.000000005,4301384.99999999,1.72552698188358
441877.000000005,4300484.99999999,1.22015945613384
442777.000000005,4300484.99999999,1.65750891821725
443677.000000005,4300484.99999999,1.70872712135315
441877.000000005,4299584.99999999,1.64502187569936
442777.000000005,4299584.99999999,1.5658552646637
443677.000000005,4299584.99999999,1.64173708856106
444577.000000005,4299584.99999999,1.87962609529495
442777.000000005,4298684.99999999,1.57808315753937
443677.000000005,4298684.99999999,1.49217709898949
444577.000000005,4298684.99999999,1.81304597854614
445477.000000005,4298684.99999999,1.63152873516083
443677.000000005,4297784.99999999,1.91590481996536
444577.000000005,4297784.99999999,1.72920240461826
445477.000000005,4297784.99999999,1.83457858860493
446377.000000005,4297784.99999999,1.6409994661808
444577.000000005,4296884.99999999,1.67539918422699
445477.000000005,4296884.99999999,1.6987356543541
446377.000000005,4296884.99999999,1.81922197341919
447277.000000005,4296884.99999999,1.72129482030869
446377.000000005,4295984.99999999,1.74981834888458
447277.000000005,4295984.99999999,1.85510989597866
447277.000000005,4295084.99999999,1.52277970314026
448177.000000005,4295084.99999999,1.64412233829498
449077.000000005,4295084.99999999,1.85011047124863
449977.000000005,4295084.99999999,1.60110950469971
448177.000000005,4294184.99999999,1.78281287352244
449077.000000005,4294184.99999999,1.67351146042347
449977.000000005,4294184.99999999,1.78440124647958
450877.000000005,4294184.99999999,1.89732551574707
449977.000000005,4293284.99999999,1.52526199817657
450877.000000005,4293284.99999999,1.57703070640564
450877.000000005,4292384.99999999,1.8672442138195
451777.000000005,4292384.99999999,1.62824883063634
452677.000000005,4292384.99999999,1.45531064271927
451777.000000005,4291484.99999999,1.7472794453303
452677.000000005,4291484.99999999,1.86761981248856
453577.000000005,4291484.99999999,1.37311339378357
452677.000000005,4290584.99999999,1.61870886385441
453577.000000005,4290584.99999999,1.56500718990962
453577.000000005,4289684.99999999,1.52521685191563
453577.000000005,4288784.99999999,1.54703193902969
454477.000000005,4288784.99999999,1.67390773977552
455377.000000004,4288784.99999999,1.46032476425171
453577.000000005,4287884.99999999,1.28308582305908
454477.000000005,4287884.99999999,1.42649791240692
455377.000000004,4287884.99999999,1.74226543307304
456277.000000004,4287884.99999999,1.68483827114105
457177.000000004,4287884.99999999,1.91504693031311
455377.000000004,4286984.99999999,1.55746752023697
456277.000000004,4286984.99999999,1.45694243907928
457177.000000004,4286984.99999999,1.7176022699901
458077.000000004,4286984.99999999,1.85153675079346
457177.000000004,4286084.99999999,1.61570483446121
458077.000000004,4286084.99999999,1.73430816829205
458977.000000004,4286084.99999999,1.7663981517156
458077.000000004,4285184.99999999,1.44600421190262
458977.000000004,4285184.99999999,1.62617737054825
459877.000000004,4285184.99999999,1.68371323744456
458977.000000004,4284284.99999999,1.62735283374786
459877.000000004,4284284.99999999,1.61213456094265
460777.000000004,4284284.99999999,1.99684393405914
459877.000000004,4283384.99999999,1.41560935974121
460777.000000004,4283384.99999999,1.74799196720123
461677.000000004,4283384.99999999,1.52892065048218
460777.000000004,4282484.99999999,1.95346331596375
461677.000000004,4282484.99999999,1.59664855003357
462577.000000004,4282484.99999999,1.1750910282135
461677.000000004,4281584.99999999,1.68522779941559
462577.000000004,4281584.99999999,1.48308756947517
461677.000000004,4280684.99999999,1.82798171043396
462577.000000004,4280684.99999999,1.58060765266418
463477.000000004,4280684.99999999,1.56713935732841
462577.000000004,4279784.99999999,1.23852729797363
463477.000000004,4279784.99999999,1.74860554933548
463477.000000004,4278884.99999999,1.38539441426595
464377.000000004,4278884.99999999,1.74360575675964
463477.000000004,4277984.99999999,1.46697819232941
464377.000000004,4277984.99999999,1.65312035381794
465277.000000004,4277984.99999999,1.25436881184578
464377.000000004,4277084.99999999,1.63687527179718
465277.000000004,4277084.99999999,1.46709485848745
465277.000000004,4276184.99999999,1.67972013950348
466177.000000004,4276184.99999999,1.74755036830902
466177.000000004,4275284.99999999,1.74328136444092
466177.000000004,4274384.99999999,1.82470667362213
467077.000000004,4274384.99999999,1.46562235695975
467977.000000004,4274384.99999999,1.53514158725739
467077.000000004,4273484.99999999,1.68507756789525
467977.000000004,4272584.99999999,1.5051884121365
468877.000000004,4272584.99999999,1.12737862269084
467977.000000004,4271685,1.56733401616414
468877.000000004,4271685,1.8439063514982
468877.000000004,4270785,1.83035707473755
469777.000000003,4270785,1.91536174714565
469777.000000003,4269885,1.55284682341984
469777.000000003,4268985,1.49043539166451
470677.000000003,4268985,1.22403872013092
470677.000000003,4268085,1.48290781974792
471577.000000003,4268085,1.8898496389389
472477.000000003,4268085,1.85509818792343
472477.000000003,4267185,2.05049240589142
472477.000000003,4266285,2.16327512264252
473377.000000003,4266285,1.91693423191706
474277.000000003,4266285,1.4591813882192
475177.000000003,4266285,1.33107376098633
473377.000000003,4265385,1.89667030175527
474277.000000003,4265385,1.94558112323284
475177.000000003,4265385,1.88472902774811
476077.000000003,4265385,2.04994297027588
475177.000000003,4264485,1.86530327796936
476077.000000003,4264485,1.90354992449284
476077.000000003,4263585,1.90105466047923
476977.000000003,4263585,1.84878263473511
476977.000000003,4262685,2.03553464015325
477877.000000003,4262685,1.61621460318565
478777.000000003,4262685,2.27017343044281
477877.000000003,4261785,2.12443522612254
478777.000000003,4261785,1.94128760695457
479677.000000003,4261785,1.74511901537577
478777.000000003,4260885,2.13350200653076
479677.000000003,4260885,1.94913270076116
480577.000000003,4260885,1.92221190248217
479677.000000003,4259985,2.10896396636963
480577.000000003,4259985,2.05572300487094
481477.000000003,4259985,2.04333996772766
482377.000000003,4259985,1.70333963632584
483277.000000003,4259985,1.76832774281502
480577.000000003,4259085,1.58872187137604
481477.000000003,4259085,2.02840939589909
482377.000000003,4259085,1.69464107354482
483277.000000003,4259085,1.37576568126678
484177.000000003,4259085,1.90900750160217
485077.000000003,4259085,2.02017998695374
484177.000000003,4258185,1.45940013726552
485077.000000003,4258185,1.78682208061218
485077.000000003,4257285,1.57057885328929
485977.000000002,4257285,1.94440029348646
486877.000000002,4257285,1.82825231552124
485977.000000002,4256385,1.59666961431503
486877.000000002,4256385,1.92712165911992
486877.000000002,4255485,1.71188762187958
487777.000000002,4255485,1.75478331744671
488677.000000002,4255485,1.57143206596375
486877.000000002,4254585,1.66389006376266
487777.000000002,4254585,1.51492150624593
488677.000000002,4254585,1.68977938095729
489577.000000002,4254585,1.83709985017776
488677.000000002,4253685,1.39292180538177
489577.000000002,4253685,1.91436839103699
487777.000000002,4252785,1.16918241977692
488677.000000002,4252785,1.40924566984177
489577.000000002,4252785,1.83612588473729
489577.000000002,4251885,1.68367836475372
490477.000000002,4251885,1.53327624003092
489577.000000002,4250985,1.30953085422516
490477.000000002,4250985,1.4168941123145
490477.000000002,4250085,1.53002375364304
491377.000000002,4250085,1.47358232736588
491377.000000002,4249185,1.39787487983704
492277.000000002,4249185,1.79187628626823
492277.000000002,4248285,1.71215772628784
492277.000000002,4247385,1.42899894714355
493177.000000002,4247385,1.67366370558739
493177.000000002,4246485,1.45373022556305
491377.000000002,4245585,1.84088462591171
492277.000000002,4245585,1.79754853248596
493177.000000002,4245585,1.09595394134521
491377.000000002,4244685,1.62481101353963
492277.000000002,4244685,1.57358820097787
493177.000000002,4244685,1.35105256239573
494077.000000002,4244685,1.06413547197978
491377.000000002,4243785,1.69722509384155
492277.000000002,4243785,1.39404944578807
493177.000000002,4243785,1.37298412322998
494077.000000002,4243785,1.0516744852066
492277.000000002,4242885,1.41061525874668
493177.000000002,4242885,1.19383291900158
492277.000000002,4241985,1.11943838331434
493177.000000002,4241985,1.23435459534327
492277.000000002,4241085,1.16060736179352
493177.000000002,4241085,1.08395965397358
