"year","latlon","max.area","latitude","longitude","longitude.1","latitude.1"
"2012","39.21189_-123.779",175,39.21189,-123.779,-123.779,39.21189
"2012","39.21352_-123.7776",192,39.21352,-123.7776,-123.7776,39.21352
"2012","39.21702_-123.7797",110,39.21702,-123.7797,-123.7797,39.21702
"2012","39.21733_-123.7738",248,39.21733,-123.7738,-123.7738,39.21733
"2012","39.21867_-123.7756",536,39.21867,-123.7756,-123.7756,39.21867
"2012","39.21918_-123.7808",227,39.21918,-123.7808,-123.7808,39.21918
"2012","39.22998_-123.7823",54,39.22998,-123.7823,-123.7823,39.22998
"2012","39.23187_-123.783",234,39.23187,-123.783,-123.783,39.23187
"2012","39.23458_-123.7813",250,39.23458,-123.7813,-123.7813,39.23458
"2012","39.24268_-123.7831",279,39.24268,-123.7831,-123.7831,39.24268
"2012","39.24916_-123.7839",378,39.24916,-123.7839,-123.7839,39.24916
"2012","39.25992_-123.7917",72,39.25992,-123.7917,-123.7917,39.25992
"2012","39.26963_-123.7956",315,39.26963,-123.7956,-123.7956,39.26963
"2012","39.26988_-123.798",54,39.26988,-123.798,-123.798,39.26988
"2012","39.2712_-123.8026",63,39.2712,-123.8026,-123.8026,39.2712
"2012","39.27471_-123.8033",153,39.27471,-123.8033,-123.8033,39.27471
"2012","39.3023_-123.8008",192,39.3023,-123.8008,-123.8008,39.3023
"2012","39.32548_-123.8105",207,39.32548,-123.8105,-123.8105,39.32548
"2012","39.32902_-123.8071",45,39.32902,-123.8071,-123.8071,39.32902
"2012","39.333_-123.8186",102,39.333,-123.8186,-123.8186,39.333
"2012","39.34081_-123.8215",38,39.34081,-123.8215,-123.8215,39.34081
"2012","39.36619_-123.8259",149,39.36619,-123.8259,-123.8259,39.36619
"2012","39.37079_-123.8256",468,39.37079,-123.8256,-123.8256,39.37079
"2012","39.37241_-123.8267",255,39.37241,-123.8267,-123.8267,39.37241
"2012","39.40406_-123.8229",106,39.40406,-123.8229,-123.8229,39.40406
"2012","39.41002_-123.8212",54,39.41002,-123.8212,-123.8212,39.41002
"2012","39.41734_-123.8175",99,39.41734,-123.8175,-123.8175,39.41734
"2012","39.43084_-123.8197",25,39.43084,-123.8197,-123.8197,39.43084
"2012","39.44277_-123.8143",230,39.44277,-123.8143,-123.8143,39.44277
"2012","39.44382_-123.8188",38,39.44382,-123.8188,-123.8188,39.44382
"2012","39.44869_-123.8189",117,39.44869,-123.8189,-123.8189,39.44869
"2012","39.5886796694376_-123.78420722119",117,39.5886796694376,-123.78420722119,-123.78420722119,39.5886796694376
"2012","39.6521280094288_-123.795064378285",41,39.65213,-123.7951,-123.7951,39.65213
"2012","39.9116163440124_-123.939507248074",81,39.91162,-123.9395,-123.9395,39.91162
"2012","40.0205118365139_-124.067908593965",219,40.02051,-124.0679,-124.0679,40.02051
"2012","40.0236832539446_-124.075692465802",45,40.02368,-124.0757,-124.0757,40.02368
"2012","40.1027683553248_-124.115653904414",126,40.10277,-124.1157,-124.1157,40.10277
"2012","40.1048690600557_-124.122023888814",135,40.10487,-124.122,-124.122,40.10487
"2012","40.1126134621291_-124.131655730572",59,40.11261,-124.1317,-124.1317,40.11261
"2012","41.0546084656891_-124.144433278345",108,41.05461,-124.1444,-124.1444,41.05461
"2012","41.0562437808512_-124.143033601992",207,41.05624,-124.143,-124.143,41.05624
"2012","41.0590697613382_-124.15772037532",153,41.05907,-124.1577,-124.1577,41.05907
"2012","39.43408_-123.8208",0,39.43408,-123.8208,-328563.7,164202.5
"2012","39.839986307329_-123.870508303877",0,39.83999,-123.8705,-330995.2,209439.4
"2012","36.97405_-122.1522",0,36.97405,-122.1522,-191316.1,-113695.3
"2012","38.52398_-123.2742",0,38.52398,-123.2742,-285072.5,61351.36
"2012","39.3443_-123.8257",0,39.3443,-123.8257,-329387.3,154250.6
"2012","37.1219_-122.3542",0,37.1219,-122.3542,-208861,-96839.28
"2012","36.95063_-122.0928",0,36.95063,-122.0928,-186094.2,-116416
"2012","37.03845_-122.2365",0,37.03845,-122.2365,-198639.6,-106365.5
"2012","41.1312329096231_-124.183292157314",0,41.13123,-124.1833,-351402.3,353819.7
"2012","38.91488_-123.7241",0,38.91488,-123.7241,-322518.4,106213.7
"2012","38.91299_-123.7241",0,38.91299,-123.7241,-322526.7,106003.8
"2012","39.09231_-123.7103",0,39.09231,-123.7103,-320552.4,125872.2
"2012","39.4925910150055_-123.803012620931",0,39.49259,-123.803,-326774.2,170637.6
"2012","38.89421_-123.7004",0,38.89421,-123.7004,-320556.6,103837.7
"2012","39.2162_-123.7818",0,39.2162,-123.7818,-326177.3,139874.2
"2012","38.88988_-123.7011",0,38.88988,-123.7011,-320636,103359.1
"2012","40.1041161540555_-124.116027900503",0,40.10412,-124.116,-350705.1,239638
"2012","36.9465_-122.0491",0,36.9465,-122.0491,-182218.9,-116959.9
"2012","37.11052_-122.3026",0,37.11052,-122.3026,-204314.8,-98216.3
"2012","38.9189_-123.7297",0,38.9189,-123.7297,-322985.6,106679.3
"2012","38.91409_-123.721",0,38.91409,-123.721,-322253.6,106115.5
"2012","38.72204_-123.4785",0,38.72204,-123.4785,-302044.9,83985.78
"2012","39.37404_-123.8243",0,39.37404,-123.8243,-329133.6,157548
"2012","36.94553_-122.0626",0,36.94553,-122.0626,-183421.5,-117041.6
"2012","38.71211_-123.4585",0,38.71211,-123.4585,-300349.2,82819.22
"2012","39.14084_-123.7313",0,39.14084,-123.7313,-322153.5,131332.8
"2012","38.761_-123.5341",0,38.761,-123.5341,-306709.1,88491.88
"2012","38.85581_-123.6561",0,38.85581,-123.6561,-316885.5,99423.83
"2011","36.94921_-122.0834",369,36.94921,-122.0834,-122.0834,36.94921
"2011","36.94944_-122.0443",320,36.94944,-122.0443,-122.0443,36.94944
"2011","36.9495_-122.0868",161,36.9495,-122.0868,-122.0868,36.9495
"2011","36.94954_-122.0912",39,36.94954,-122.0912,-122.0912,36.94954
"2011","36.95123_-121.9678",90,36.95123,-121.9678,-121.9678,36.95123
"2011","36.95143_-122.0227",166,36.95143,-122.0227,-122.0227,36.95143
"2011","36.95155_-122.0382",192,36.95155,-122.0382,-122.0382,36.95155
"2011","36.95199_-122.0251",90,36.95199,-122.0251,-122.0251,36.95199
"2011","36.95286_-121.9688",453,36.95286,-121.9688,-121.9688,36.95286
"2011","36.95309_-121.9637",97,36.95309,-121.9637,-121.9637,36.95309
"2011","36.95338_-122.0985",33,36.95338,-122.0985,-122.0985,36.95338
"2011","36.95452_-122.1063",32,36.95452,-122.1063,-122.1063,36.95452
"2011","36.95476_-121.9688",144,36.95476,-121.9688,-121.9688,36.95476
"2011","36.95552_-121.9944",79,36.95552,-121.9944,-121.9944,36.95552
"2011","36.95592_-122.113",17,36.95592,-122.113,-122.113,36.95592
"2011","36.95759_-122.1194",47,36.95759,-122.1194,-122.1194,36.95759
"2011","36.95806_-122.0078",58,36.95806,-122.0078,-122.0078,36.95806
"2011","36.95839_-122.1173",188,36.95839,-122.1173,-122.1173,36.95839
"2011","36.95876_-121.9633",352,36.95876,-121.9633,-121.9633,36.95876
"2011","36.95948_-122.1193",674,36.95948,-122.1193,-122.1193,36.95948
"2011","36.96143_-121.9586",129,36.96143,-121.9586,-121.9586,36.96143
"2011","36.9622_-122.1213",150,36.9622,-122.1213,-122.1213,36.9622
"2011","36.96436_-121.9542",73,36.96436,-121.9542,-121.9542,36.96436
"2011","36.96675_-121.9487",112,36.96675,-121.9487,-121.9487,36.96675
"2011","36.96754_-121.9464",113,36.96754,-121.9464,-121.9464,36.96754
"2011","36.96838_-121.9497",63,36.96838,-121.9497,-121.9497,36.96838
"2011","36.96943_-121.9463",174,36.96943,-121.9463,-121.9463,36.96943
"2011","36.97429_-122.1468",260,36.97429,-122.1468,-122.1468,36.97429
"2011","36.9746_-122.1529",322,36.9746,-122.1529,-122.1529,36.9746
"2011","37.01092_-122.2044",52,37.01092,-122.2044,-122.2044,37.01092
"2011","37.09854_-122.2896",25,37.09854,-122.2896,-122.2896,37.09854
"2011","37.10725_-122.2986",22,37.10725,-122.2986,-122.2986,37.10725
"2011","37.98286_-122.8099",36,37.98286,-122.8099,-122.8099,37.98286
"2011","38.49005_-123.2108",25,38.49005,-123.2108,-123.2108,38.49005
"2011","38.4941_-123.2142",51,38.4941,-123.2142,-123.2142,38.4941
"2011","38.49544_-123.2159",50,38.49544,-123.2159,-123.2159,38.49544
"2011","38.49947_-123.23",27,38.49947,-123.23,-123.23,38.49947
"2011","38.50162_-123.2356",90,38.50162,-123.2356,-123.2356,38.50162
"2011","38.50244_-123.2335",162,38.50244,-123.2335,-123.2335,38.50244
"2011","38.52237_-123.2704",71,38.52237,-123.2704,-123.2704,38.52237
"2011","38.53074_-123.2759",100,38.53074,-123.2759,-123.2759,38.53074
"2011","38.53908_-123.2904",100,38.53908,-123.2904,-123.2904,38.53908
"2011","38.54178_-123.2946",225,38.54178,-123.2946,-123.2946,38.54178
"2011","38.54473_-123.3015",100,38.54473,-123.3015,-123.3015,38.54473
"2011","38.55147_-123.3084",21,38.55147,-123.3084,-123.3084,38.55147
"2011","38.55633_-123.3115",243,38.55633,-123.3115,-123.3115,38.55633
"2011","38.56357_-123.3332",18,38.56357,-123.3332,-123.3332,38.56357
"2011","38.57247_-123.3426",13,38.57247,-123.3426,-123.3426,38.57247
"2011","38.58517_-123.3436",46,38.58517,-123.3436,-123.3436,38.58517
"2011","38.59461_-123.3499",423,38.59461,-123.3499,-123.3499,38.59461
"2011","38.61321_-123.3703",24,38.61321,-123.3703,-123.3703,38.61321
"2011","38.61346_-123.3748",57,38.61346,-123.3748,-123.3748,38.61346
"2011","38.62317_-123.3828",20,38.62317,-123.3828,-123.3828,38.62317
"2011","38.63314_-123.3911",39,38.63314,-123.3911,-123.3911,38.63314
"2011","38.64284_-123.4015",53,38.64284,-123.4015,-123.4015,38.64284
"2011","38.64798_-123.4008",20,38.64798,-123.4008,-123.4008,38.64798
"2011","38.67198_-123.4199",99,38.67198,-123.4199,-123.4199,38.67198
"2011","38.67574_-123.4262",22,38.67574,-123.4262,-123.4262,38.67574
"2011","38.71264_-123.4619",20,38.71264,-123.4619,-123.4619,38.71264
"2011","38.71667_-123.4671",17,38.71667,-123.4671,-123.4671,38.71667
"2011","38.71829_-123.4696",27,38.71829,-123.4696,-123.4696,38.71829
"2011","38.7207_-123.4744",22,38.7207,-123.4744,-123.4744,38.7207
"2011","38.72231_-123.4785",25,38.72231,-123.4785,-123.4785,38.72231
"2011","38.72903_-123.4876",22,38.72903,-123.4876,-123.4876,38.72903
"2011","38.7771_-123.5587",27,38.7771,-123.5587,-123.5587,38.7771
"2011","38.77792_-123.5563",29,38.77792,-123.5563,-123.5563,38.77792
"2011","38.78089_-123.5577",36,38.78089,-123.5577,-123.5577,38.78089
"2011","38.7946_-123.5733",21,38.7946,-123.5733,-123.5733,38.7946
"2011","38.79516_-123.5709",27,38.79516,-123.5709,-123.5709,38.79516
"2011","38.81392_-123.6032",35,38.81392,-123.6032,-123.6032,38.81392
"2011","38.81444_-123.606",90,38.81444,-123.606,-123.606,38.81444
"2011","38.83315_-123.6462",57,38.83315,-123.6462,-123.6462,38.83315
"2011","38.8364_-123.6456",126,38.8364,-123.6456,-123.6456,38.8364
"2011","38.84794_-123.6602",144,38.84794,-123.6602,-123.6602,38.84794
"2011","38.84901_-123.6623",162,38.84901,-123.6623,-123.6623,38.84901
"2011","38.84957_-123.6588",68,38.84957,-123.6588,-123.6588,38.84957
"2011","38.85147_-123.6582",34,38.85147,-123.6582,-123.6582,38.85147
"2011","38.85198_-123.664",25,38.85198,-123.664,-123.664,38.85198
"2011","38.85253_-123.6613",252,38.85253,-123.6613,-123.6613,38.85253
"2011","38.85336_-123.6582",41,38.85336,-123.6582,-123.6582,38.85336
"2011","38.85554_-123.6554",13,38.85554,-123.6554,-123.6554,38.85554
"2011","38.86656_-123.6673",20,38.86656,-123.6673,-123.6673,38.86656
"2011","38.86822_-123.6607",66,38.86822,-123.6607,-123.6607,38.86822
"2011","38.8751_-123.6864",34,38.8751,-123.6864,-123.6864,38.8751
"2011","38.88428_-123.6882",63,38.88428,-123.6882,-123.6882,38.88428
"2011","38.8875_-123.6917",90,38.8875,-123.6917,-123.6917,38.8875
"2011","38.88936_-123.6969",26,38.88936,-123.6969,-123.6969,38.88936
"2011","38.89502_-123.7004",45,38.89502,-123.7004,-123.7004,38.89502
"2011","38.89799_-123.7008",459,38.89799,-123.7008,-123.7008,38.89799
"2011","38.90549_-123.7126",38,38.90549,-123.7126,-123.7126,38.90549
"2011","38.90768_-123.7082",86,38.90768,-123.7082,-123.7082,38.90768
"2011","38.91246_-123.722",41,38.91246,-123.722,-123.722,38.91246
"2011","38.91325_-123.7262",39,38.91325,-123.7262,-123.7262,38.91325
"2011","38.91412_-123.7162",162,38.91412,-123.7162,-123.7162,38.91412
"2011","38.91727_-123.7311",29,38.91727,-123.7311,-123.7311,38.91727
"2011","38.92754_-123.7312",77,38.92754,-123.7312,-123.7312,38.92754
"2011","38.93242_-123.7295",41,38.93242,-123.7295,-123.7295,38.93242
"2011","38.93294_-123.7319",45,38.93294,-123.7319,-123.7319,38.93294
"2011","38.93401_-123.734",29,38.93401,-123.734,-123.734,38.93401
"2011","38.93563_-123.7354",29,38.93563,-123.7354,-123.7354,38.93563
"2011","38.94182_-123.7396",22,38.94182,-123.7396,-123.7396,38.94182
"2011","38.95099_-123.7422",60,38.95099,-123.7422,-123.7422,38.95099
"2011","39.06128_-123.6993",32,39.06128,-123.6993,-123.6993,39.06128
"2011","39.06962_-123.706",351,39.06962,-123.706,-123.706,39.06962
"2011","39.07045_-123.7035",21,39.07045,-123.7035,-123.7035,39.07045
"2011","39.08123_-123.7088",59,39.08123,-123.7088,-123.7088,39.08123
"2011","39.08312_-123.7092",99,39.08312,-123.7092,-123.7092,39.08312
"2011","39.09202_-123.7131",33,39.09202,-123.7131,-123.7131,39.09202
"2011","39.09442_-123.718",36,39.09442,-123.718,-123.718,39.09442
"2011","39.09552_-123.7149",27,39.09552,-123.7149,-123.7149,39.09552
"2011","39.09742_-123.7139",261,39.09742,-123.7139,-123.7139,39.09742
"2011","39.12198_-123.7211",117,39.12198,-123.7211,-123.7211,39.12198
"2011","39.13089_-123.7215",34,39.13089,-123.7215,-123.7215,39.13089
"2011","39.13571_-123.7299",22,39.13571,-123.7299,-123.7299,39.13571
"2011","39.13655_-123.7247",41,39.13655,-123.7247,-123.7247,39.13655
"2011","39.1624_-123.7409",285,39.1624,-123.7409,-123.7409,39.1624
"2011","39.16454_-123.7451",39,39.16454,-123.7451,-123.7451,39.16454
"2011","39.189_-123.7655",212,39.189,-123.7655,-123.7655,39.189
"2011","39.1917_-123.7669",702,39.1917,-123.7669,-123.7669,39.1917
"2011","39.19383_-123.7715",297,39.19383,-123.7715,-123.7715,39.19383
"2011","39.19706_-123.7739",59,39.19706,-123.7739,-123.7739,39.19706
"2011","39.20166_-123.7726",444,39.20166,-123.7726,-123.7726,39.20166
"2011","39.20571_-123.7744",149,39.20571,-123.7744,-123.7744,39.20571
"2011","39.21027_-123.7786",33,39.21027,-123.7786,-123.7786,39.21027
"2011","39.21595_-123.7783",69,39.21595,-123.7783,-123.7783,39.21595
"2011","39.22459_-123.7794",153,39.22459,-123.7794,-123.7794,39.22459
"2011","39.23052_-123.783",68,39.23052,-123.783,-123.783,39.23052
"2011","39.24106_-123.7831",18,39.24106,-123.7831,-123.7831,39.24106
"2011","39.24349_-123.7835",59,39.24349,-123.7835,-123.7835,39.24349
"2011","39.24512_-123.7818",54,39.24512,-123.7818,-123.7818,39.24512
"2011","39.24995_-123.7874",13,39.24995,-123.7874,-123.7874,39.24995
"2011","39.25078_-123.7853",27,39.25078,-123.7853,-123.7853,39.25078
"2011","39.26368_-123.7966",120,39.26368,-123.7966,-123.7966,39.26368
"2011","39.26451_-123.7928",225,39.26451,-123.7928,-123.7928,39.26451
"2011","39.2664_-123.7931",60,39.2664,-123.7931,-123.7931,39.2664
"2011","39.27047_-123.7914",225,39.27047,-123.7914,-123.7914,39.27047
"2011","39.27151_-123.7977",149,39.27151,-123.7977,-123.7977,39.27151
"2011","39.27794_-123.8051",15,39.27794,-123.8051,-123.8051,39.27794
"2011","39.28172_-123.8058",83,39.28172,-123.8058,-123.8058,39.28172
"2011","39.28417_-123.8038",75,39.28417,-123.8038,-123.8038,39.28417
"2011","39.29309_-123.8035",110,39.29309,-123.8035,-123.8035,39.29309
"2011","39.30256_-123.8029",93,39.30256,-123.8029,-123.8029,39.30256
"2011","39.31361_-123.8072",410,39.31361,-123.8072,-123.8072,39.31361
"2011","39.31549_-123.8093",18,39.31549,-123.8093,-123.8093,39.31549
"2011","39.31661_-123.8031",56,39.31661,-123.8031,-123.8031,39.31661
"2011","39.32604_-123.8077",220,39.32604,-123.8077,-123.8077,39.32604
"2011","39.33704_-123.82",95,39.33704,-123.82,-123.82,39.33704
"2011","39.37106_-123.8256",19,39.37106,-123.8256,-123.8256,39.37106
"2011","39.37484_-123.8264",42,39.37484,-123.8264,-123.8264,39.37484
"2011","39.38134_-123.8244",51,39.38134,-123.8244,-123.8244,39.38134
"2011","39.38647_-123.8255",78,39.38647,-123.8255,-123.8255,39.38647
"2011","39.39783_-123.8253",78,39.39783,-123.8253,-123.8253,39.39783
"2011","39.39838_-123.8228",18,39.39838,-123.8228,-123.8228,39.39838
"2011","39.39972_-123.8246",81,39.39972,-123.8246,-123.8246,39.39972
"2011","39.40809_-123.8257",78,39.40809,-123.8257,-123.8257,39.40809
"2011","39.41135_-123.8233",56,39.41135,-123.8233,-123.8233,39.41135
"2011","39.41786_-123.821",21,39.41786,-123.821,-123.821,39.41786
"2011","39.41974_-123.822",23,39.41974,-123.822,-123.822,39.41974
"2011","39.42953_-123.8138",29,39.42953,-123.8138,-123.8138,39.42953
"2011","39.5784275400816_-123.781297196852",17,39.57843,-123.7813,-123.7813,39.57843
"2011","39.6005201806012_-123.79202798846",14,39.60052,-123.792,-123.792,39.60052
"2011","39.6777640774684_-123.801305000171",30,39.67776,-123.8013,-123.8013,39.67776
"2011","39.9014339960598_-123.928488975147",70,39.90143,-123.9285,-123.9285,39.90143
"2011","39.9119093208756_-123.936703292182",342,39.91191,-123.9367,-123.9367,39.91191
"2011","40.108611383376_-124.126309390354",50,40.10861,-124.1263,-124.1263,40.10861
"2011","40.1267462218675_-124.178014331613",17,40.12675,-124.178,-124.178,40.12675
"2011","41.0485489547658_-124.128621853107",26,41.04855,-124.1286,-124.1286,41.04855
"2011","41.0546473936938_-124.140506987888",88,41.05465,-124.1405,-124.1405,41.05465
"2011","41.0563427396749_-124.160171595796",56,41.05634,-124.1602,-124.1602,41.05634
"2011","41.0571820229218_-124.157330261996",149,41.05718,-124.1573,-124.1573,41.05718
"2011","41.062913225693_-124.151718080653",752,41.06291,-124.1517,-124.1517,41.06291
"2011","41.0666672931263_-124.154640081562",114,41.06667,-124.1546,-124.1546,41.06667
"2011","41.1265481232336_-124.165696074727",66,41.12655,-124.1657,-124.1657,41.12655
"2011","41.1312329096231_-124.183292157314",252,41.13123,-124.1833,-124.1833,41.13123
"2011","41.7440100033903_-124.216845217951",65,41.74401,-124.2168,-124.2168,41.74401
"2011","41.7648113310347_-124.24250166955",216,41.76481,-124.2425,-124.2425,41.76481
"2011","37.10121_-122.3301",0,37.10121,-122.3301,-206779.8,-99191.24
"2011","38.49221_-123.2128",0,38.49221,-123.2128,-279848.4,57638.94
"2011","36.94896_-122.0861",0,36.94896,-122.0861,-185502.6,-116614.8
"2011","38.86978_-123.6704",0,38.86978,-123.6704,-318064.2,101023.3
"2011","38.8767_-123.6895",0,38.8767,-123.6895,-319688.6,101856.1
"2011","40.1104893390059_-124.127748410648",0,40.11049,-124.1277,-351672.3,240388.7
"2011","39.10793_-123.7185",0,39.10793,-123.7185,-321192.4,127634.6
"2011","38.94399_-123.7376",0,38.94399,-123.7376,-323559.5,109492.7
"2011","38.87491_-123.6722",0,38.87491,-123.6722,-318198,101599.1
"2011","39.42766_-123.8106",0,39.42766,-123.8106,-327715.7,163454.3
"2011","36.9532_-121.9765",0,36.9532,-121.9765,-175748.3,-116352.4
"2011","39.1424_-123.741",0,39.1424,-123.741,-322983.7,131539.1
"2011","38.62263_-123.3828",0,38.62263,-123.3828,-294132.8,72642.12
"2011","38.67385_-123.4262",0,38.67385,-123.4262,-297699.1,78467.34
"2011","39.31578_-123.8062",0,39.31578,-123.8062,-327836.5,151016.2
"2011","38.83935_-123.6497",0,38.83935,-123.6497,-316401.5,97574.27
"2011","39.6029599031331_-123.791007484936",0,39.60296,-123.791,-325252.9,182850.5
"2011","38.56251_-123.3274",0,38.56251,-123.3274,-289552.3,65792.95
"2011","36.94766_-122.0588",0,36.94766,-122.0588,-183078.5,-116812.3
"2011","39.17961_-123.7557",0,39.17961,-123.7557,-324088.4,135721.5
"2011","39.40162_-123.8239",0,39.40162,-123.8239,-328975.6,160609
"2011","39.29309_-123.8046",0,39.29309,-123.8046,-327799.9,148491.1
"2011","39.09796_-123.7142",0,39.09796,-123.7142,-320864.5,126512.8
"2011","39.26797_-123.8004",0,39.26797,-123.8004,-327550.1,145687.2
"2011","38.89424_-123.6945",0,38.89424,-123.6945,-320045.7,103821.1
"2011","39.20137_-123.7754",0,39.20137,-123.7754,-325691.2,138205.4
"2011","38.62748_-123.3883",0,38.62748,-123.3883,-294591.6,73197.96
"2011","38.82521_-123.6154",0,38.82521,-123.6154,-313489.3,95889.81
"2011","39.23974_-123.7789",0,39.23974,-123.7789,-325823.1,142478.3
"2011","38.88322_-123.6847",0,38.88322,-123.6847,-319244.7,102564.1
"2010","36.94551_-122.0602",43,36.94551,-122.0602,-122.0602,36.94551
"2010","36.94677_-122.0491",229,36.94677,-122.0491,-122.0491,36.94677
"2010","36.94685_-122.0585",23,36.94685,-122.0585,-122.0585,36.94685
"2010","36.94805_-121.9746",79,36.94805,-121.9746,-121.9746,36.94805
"2010","36.94909_-122.0352",311,36.94909,-122.0352,-122.0352,36.94909
"2010","36.9492_-122.0831",210,36.9492,-122.0831,-122.0831,36.9492
"2010","36.94933_-122.0308",165,36.94933,-122.0308,-122.0308,36.94933
"2010","36.9495_-122.0868",225,36.9495,-122.0868,-122.0868,36.9495
"2010","36.94971_-121.9796",32,36.94971,-121.9796,-121.9796,36.94971
"2010","36.94983_-122.0258",189,36.94983,-122.0258,-122.0258,36.94983
"2010","36.9499_-121.9702",116,36.9499,-121.9702,-121.9702,36.9499
"2010","36.95072_-122.0362",115,36.95072,-122.0362,-122.0362,36.95072
"2010","36.95096_-121.9678",63,36.95096,-121.9678,-121.9678,36.95096
"2010","36.95143_-122.0908",650,36.95143,-122.0908,-122.0908,36.95143
"2010","36.95199_-122.0254",79,36.95199,-122.0254,-122.0254,36.95199
"2010","36.95205_-122.1022",207,36.95205,-122.1022,-122.1022,36.95205
"2010","36.95309_-121.9637",102,36.95309,-121.9637,-121.9637,36.95309
"2010","36.95344_-122.1066",216,36.95344,-122.1066,-122.1066,36.95344
"2010","36.95349_-121.9789",43,36.95349,-121.9789,-121.9789,36.95349
"2010","36.95714_-121.963",338,36.95714,-121.963,-121.963,36.95714
"2010","36.9574_-121.9933",246,36.9574,-121.9933,-121.9933,36.9574
"2010","36.95769_-121.9957",51,36.95769,-121.9957,-121.9957,36.95769
"2010","36.95786_-122.119",237,36.95786,-122.119,-122.119,36.95786
"2010","36.95954_-121.9589",157,36.95954,-121.9589,-121.9589,36.95954
"2010","36.96111_-121.9529",216,36.96111,-121.9529,-121.9529,36.96111
"2010","36.96117_-121.9599",150,36.96117,-121.9599,-121.9599,36.96117
"2010","36.96199_-122.1287",258,36.96199,-122.1287,-122.1287,36.96199
"2010","36.96501_-122.1348",50,36.96501,-122.1348,-122.1348,36.96501
"2010","36.96751_-121.9427",51,36.96751,-121.9427,-121.9427,36.96751
"2010","36.9705_-121.9443",230,36.9705,-121.9443,-121.9443,36.9705
"2010","36.97054_-121.949",293,36.97054,-121.949,-121.949,36.97054
"2010","36.97073_-122.1411",36,36.97073,-122.1411,-122.1411,36.97073
"2010","36.97262_-122.1408",34,36.97262,-122.1408,-122.1408,36.97262
"2010","36.97429_-122.1468",261,36.97429,-122.1468,-122.1468,36.97429
"2010","37.02047_-122.2161",43,37.02047,-122.2161,-122.2161,37.02047
"2010","37.04714_-122.2428",24,37.04714,-122.2428,-122.2428,37.04714
"2010","37.04879_-122.2475",76,37.04879,-122.2475,-122.2475,37.04879
"2010","37.10363_-122.3277",144,37.10363,-122.3277,-122.3277,37.10363
"2010","37.10999_-122.305",192,37.10999,-122.305,-122.305,37.10999
"2010","37.1103_-122.3114",45,37.1103,-122.3114,-122.3114,37.1103
"2010","37.1116_-122.3036",83,37.1116,-122.3036,-122.3036,37.1116
"2010","37.88771_-122.6973",38,37.88771,-122.6973,-122.6973,37.88771
"2010","37.89879_-122.6918",18,37.89879,-122.6918,-122.6918,37.89879
"2010","37.90094_-122.6897",216,37.90094,-122.6897,-122.6897,37.90094
"2010","38.49005_-123.2108",42,38.49005,-123.2108,-123.2108,38.49005
"2010","38.49329_-123.2087",102,38.49329,-123.2087,-123.2087,38.49329
"2010","38.4941_-123.2139",51,38.4941,-123.2139,-123.2139,38.4941
"2010","38.49436_-123.217",51,38.49436,-123.217,-123.217,38.49436
"2010","38.49813_-123.2269",231,38.49813,-123.2269,-123.2269,38.49813
"2010","38.50406_-123.2359",63,38.50406,-123.2359,-123.2359,38.50406
"2010","38.50757_-123.2366",102,38.50757,-123.2366,-123.2366,38.50757
"2010","38.52237_-123.2707",30,38.52237,-123.2707,-123.2707,38.52237
"2010","38.52669_-123.2697",90,38.52669,-123.2697,-123.2697,38.52669
"2010","38.52939_-123.2721",45,38.52939,-123.2721,-123.2721,38.52939
"2010","38.53531_-123.2849",198,38.53531,-123.2849,-123.2849,38.53531
"2010","38.53828_-123.287",90,38.53828,-123.287,-123.287,38.53828
"2010","38.54177_-123.2959",54,38.54177,-123.2959,-123.2959,38.54177
"2010","38.54662_-123.3025",68,38.54662,-123.3025,-123.3025,38.54662
"2010","38.55526_-123.306",87,38.55526,-123.306,-123.306,38.55526
"2010","38.56761_-123.3374",48,38.56761,-123.3374,-123.3374,38.56761
"2010","38.57139_-123.3415",20,38.57139,-123.3415,-123.3415,38.57139
"2010","38.58949_-123.3464",86,38.58949,-123.3464,-123.3464,38.58949
"2010","38.59434_-123.3495",657,38.59434,-123.3495,-123.3495,38.59434
"2010","38.59569_-123.3513",261,38.59569,-123.3513,-123.3513,38.59569
"2010","38.5962_-123.3602",72,38.5962,-123.3602,-123.3602,38.5962
"2010","38.5973_-123.3561",32,38.5973,-123.3561,-123.3561,38.5973
"2010","38.59944_-123.3627",34,38.59944,-123.3627,-123.3627,38.59944
"2010","38.61616_-123.3769",106,38.61616,-123.3769,-123.3769,38.61616
"2010","38.62182_-123.3824",47,38.62182,-123.3824,-123.3824,38.62182
"2010","38.63315_-123.3897",29,38.63315,-123.3897,-123.3897,38.63315
"2010","38.6353_-123.3921",63,38.6353,-123.3921,-123.3921,38.6353
"2010","38.69703_-123.4442",39,38.69703,-123.4442,-123.4442,38.69703
"2010","38.69866_-123.4429",39,38.69866,-123.4429,-123.4429,38.69866
"2010","38.69999_-123.4477",20,38.69999,-123.4477,-123.4477,38.69999
"2010","38.73707_-123.5032",42,38.73707,-123.5032,-123.5032,38.73707
"2010","38.77098_-123.5386",45,38.77098,-123.5386,-123.5386,38.77098
"2010","38.77741_-123.5514",38,38.77741,-123.5514,-123.5514,38.77741
"2010","38.77819_-123.5563",34,38.77819,-123.5563,-123.5563,38.77819
"2010","38.77877_-123.548",75,38.77877,-123.548,-123.548,38.77877
"2010","38.78171_-123.5567",25,38.78171,-123.5567,-123.5567,38.78171
